"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.603754669E0,-2.779999971E-1,1.015799999E1,9.150000215E-1,1.020291492E1
1.608761823E0,-3.160000145E-1,1.008199978E1,9.539999962E-1,1.013196385E1
1.613768144E0,-3.160000145E-1,1.000500011E1,9.150000215E-1,1.005172166E1
1.618774914E0,-3.160000145E-1,1.008199978E1,1.029999971E0,1.013940213E1
1.623781529E0,-3.930000067E-1,1.011999989E1,1.067999959E0,1.018378469E1
1.628787972E0,-4.309999943E-1,1.011999989E1,1.067999959E0,1.018532192E1
1.633794279E0,-5.080000162E-1,1.004300022E1,1.144999981E0,1.012081728E1
1.638801125E0,-5.080000162E-1,1.004300022E1,1.144999981E0,1.012081728E1
1.643807202E0,-4.690000117E-1,1.011999989E1,1.067999959E0,1.018700067E1
1.648813049E0,-5.839999914E-1,1.008199978E1,1.106999993E0,1.015939095E1
1.653819126E0,-5.080000162E-1,1.004300022E1,1.144999981E0,1.012081728E1
1.658824818E0,-5.080000162E-1,1.008199978E1,1.067999959E0,1.015112838E1
1.663830741E0,-3.549999893E-1,1.008199978E1,9.919999838E-1,1.013690330E1
1.668838510E0,-3.930000067E-1,1.000500011E1,9.150000215E-1,1.005443690E1
1.673847578E0,-3.549999893E-1,1.004300022E1,8.000000119E-1,1.008106534E1
1.678856655E0,-2.010000050E-1,1.004300022E1,8.000000119E-1,1.007681768E1
1.683866107E0,-2.010000050E-1,9.967000008E0,6.470000148E-1,9.989999959E0
1.688875030E0,-4.800000042E-2,1.004300022E1,6.470000148E-1,1.006393395E1
1.693884245E0,6.599999964E-2,9.967000008E0,5.320000052E-1,9.981406171E0
1.698893092E0,-8.600000292E-2,9.967000008E0,5.699999928E-1,9.983655901E0
1.703899929E0,-4.800000042E-2,1.000500011E1,5.699999928E-1,1.002133880E1
1.708906929E0,-8.600000292E-2,9.890000343E0,5.320000052E-1,9.904671968E0
1.713914237E0,-1.630000025E-1,9.928000450E0,6.090000272E-1,9.947996933E0
1.718921539E0,-2.399999946E-1,1.004300022E1,6.850000024E-1,1.006919453E1
1.723928462E0,-2.779999971E-1,1.008199978E1,6.850000024E-1,1.010906665E1
1.728935001E0,-2.779999971E-1,1.004300022E1,7.239999771E-1,1.007289995E1
1.733942544E0,-3.160000145E-1,1.000500011E1,6.470000148E-1,1.003087695E1
1.738950083E0,-3.160000145E-1,1.004300022E1,7.620000243E-1,1.007682259E1
1.743956909E0,-2.399999946E-1,1.011999989E1,7.239999771E-1,1.014870305E1
1.748963755E0,-3.160000145E-1,1.004300022E1,7.239999771E-1,1.007402032E1
1.753971601E0,-2.010000050E-1,1.015799999E1,8.000000119E-1,1.019143586E1
1.758977909E0,-2.779999971E-1,1.011999989E1,8.000000119E-1,1.015537698E1
1.763984280E0,-3.160000145E-1,1.004300022E1,8.769999743E-1,1.008617065E1
1.768990203E0,-3.160000145E-1,1.004300022E1,8.389999866E-1,1.008293759E1
1.773995813E0,-4.690000117E-1,9.967000008E0,8.000000119E-1,1.001004746E1
1.779002659E0,-4.309999943E-1,1.000500011E1,8.389999866E-1,1.004936362E1
1.784009702E0,-2.399999946E-1,1.004300022E1,9.539999962E-1,1.009106384E1
1.789017856E0,-3.549999893E-1,9.890000343E0,9.919999838E-1,9.945963792E0
1.794025842E0,-3.549999893E-1,9.890000343E0,9.919999838E-1,9.945963792E0
1.799032380E0,-3.160000145E-1,1.000500011E1,9.919999838E-1,1.005902318E1
1.804040348E0,-3.160000145E-1,1.000500011E1,9.919999838E-1,1.005902318E1
1.809048194E0,-2.779999971E-1,9.890000343E0,9.919999838E-1,9.943513200E0
1.814056194E0,-3.930000067E-1,9.890000343E0,9.919999838E-1,9.947392611E0
1.819064194E0,-3.160000145E-1,9.928000450E0,9.539999962E-1,9.978735638E0
1.824072348E0,-3.549999893E-1,9.967000008E0,8.769999743E-1,1.001180519E1
1.829080655E0,-2.399999946E-1,9.928000450E0,8.000000119E-1,9.963071462E0
1.834088824E0,-2.779999971E-1,9.928000450E0,7.620000243E-1,9.961080312E0
1.839094516E0,-3.549999893E-1,9.967000008E0,7.239999771E-1,9.999564496E0
1.844099915E0,-4.309999943E-1,9.890000343E0,6.850000024E-1,9.923058641E0
1.849105761E0,-3.549999893E-1,9.967000008E0,7.239999771E-1,9.999564496E0
1.854111814E0,-4.690000117E-1,9.852000237E0,6.470000148E-1,9.884355249E0
1.859117737E0,-4.690000117E-1,9.928000450E0,6.470000148E-1,9.960108582E0
1.864123968E0,-4.309999943E-1,9.967000008E0,6.850000024E-1,9.999803756E0
1.869130901E0,-4.309999943E-1,9.967000008E0,6.090000272E-1,9.994885251E0
1.874139824E0,-4.690000117E-1,1.004300022E1,7.239999771E-1,1.007997968E1
1.879148440E0,-4.690000117E-1,1.004300022E1,7.239999771E-1,1.007997968E1
1.884156756E0,-5.080000162E-1,1.004300022E1,8.389999866E-1,1.009077987E1
1.889163833E0,-4.690000117E-1,1.004300022E1,8.000000119E-1,1.008572330E1
1.894170271E0,-3.930000067E-1,1.004300022E1,7.620000243E-1,1.007953106E1
1.899176963E0,-3.930000067E-1,1.000500011E1,7.620000243E-1,1.004166920E1
1.904183271E0,-3.549999893E-1,1.000500011E1,8.769999743E-1,1.004963588E1
1.909189708E0,-3.549999893E-1,1.000500011E1,7.620000243E-1,1.004025380E1
1.914196247E0,-3.160000145E-1,9.967000008E0,7.239999771E-1,9.998255904E0
1.919203324E0,-2.779999971E-1,9.928000450E0,7.239999771E-1,9.958245473E0
1.924211555E0,-2.010000050E-1,1.000500011E1,6.470000148E-1,1.002791291E1
1.929220478E0,-1.630000025E-1,9.967000008E0,6.090000272E-1,9.986918403E0
1.934229021E0,-1.250000000E-1,9.967000008E0,5.699999928E-1,9.984068016E0
1.939237637E0,-8.600000292E-2,9.928000450E0,6.850000024E-1,9.951975379E0
1.944246324E0,-2.010000050E-1,9.890000343E0,5.699999928E-1,9.908451331E0
1.949255247E0,-1.630000025E-1,9.967000008E0,6.090000272E-1,9.986918403E0
1.954263473E0,-2.779999971E-1,1.004300022E1,6.090000272E-1,1.006528780E1
1.959271780E0,-3.160000145E-1,1.000500011E1,7.239999771E-1,1.003613767E1
1.964280487E0,-3.930000067E-1,1.008199978E1,6.850000024E-1,1.011288255E1
1.969289410E0,-4.690000117E-1,1.004300022E1,6.850000024E-1,1.007725357E1
1.974298021E0,-5.460000038E-1,1.000500011E1,8.000000119E-1,1.005177314E1
1.979306560E0,-5.839999914E-1,1.004300022E1,8.389999866E-1,1.009489130E1
1.984315385E0,-5.080000162E-1,9.967000008E0,7.620000243E-1,1.000898582E1
1.989324000E0,-4.309999943E-1,1.000500011E1,8.769999743E-1,1.005260748E1
1.994332000E0,-4.309999943E-1,1.004300022E1,8.389999866E-1,1.008719661E1
1.999339846E0,-5.460000038E-1,1.000500011E1,9.539999962E-1,1.006520041E1
2.004348136E0,-4.690000117E-1,9.967000008E0,9.539999962E-1,1.002353062E1
2.009356367E0,-5.460000038E-1,1.000500011E1,8.389999866E-1,1.005495223E1
2.014364814E0,-6.230000257E-1,1.000500011E1,8.769999743E-1,1.006266790E1
2.019373352E0,-5.080000162E-1,1.004300022E1,9.919999838E-1,1.010465147E1
2.024381506E0,-5.460000038E-1,1.000500011E1,9.919999838E-1,1.006887319E1
2.029389583E0,-4.690000117E-1,1.000500011E1,1.029999971E0,1.006880769E1
2.034398044E0,-4.309999943E-1,9.928000450E0,9.919999838E-1,9.986742106E0
2.039406352E0,-4.309999943E-1,9.967000008E0,9.919999838E-1,1.002551316E1
2.044414362E0,-4.690000117E-1,9.928000450E0,1.067999959E0,9.996288204E0
2.049422439E0,-3.549999893E-1,9.967000008E0,1.029999971E0,1.002636595E1
2.054430511E0,-3.930000067E-1,1.000500011E1,1.029999971E0,1.006555395E1
2.059438511E0,-3.160000145E-1,9.967000008E0,1.067999959E0,1.002903630E1
2.064446511E0,-2.779999971E-1,9.928000450E0,9.539999962E-1,9.977604569E0
2.069454203E0,-3.549999893E-1,1.000500011E1,9.539999962E-1,1.005664796E1
2.074460598E0,-3.549999893E-1,1.000500011E1,9.539999962E-1,1.005664796E1
2.079467213E0,-3.930000067E-1,9.967000008E0,9.150000215E-1,1.001662434E1
2.084473458E0,-4.690000117E-1,1.004300022E1,8.389999866E-1,1.008889169E1
2.089480381E0,-3.930000067E-1,1.008199978E1,7.620000243E-1,1.011838982E1
2.094487015E0,-3.930000067E-1,1.004300022E1,8.769999743E-1,1.008887662E1
2.099492784E0,-4.309999943E-1,1.004300022E1,7.239999771E-1,1.007828311E1
2.104501173E0,-4.309999943E-1,1.023499966E1,7.239999771E-1,1.026962292E1
2.109509943E0,-4.690000117E-1,1.015799999E1,7.620000243E-1,1.019733146E1
2.114519173E0,-4.309999943E-1,1.015799999E1,7.620000243E-1,1.019565441E1
2.119528020E0,-4.690000117E-1,1.019600010E1,8.389999866E-1,1.024120598E1
2.124537399E0,-4.309999943E-1,1.011999989E1,9.150000215E-1,1.017041709E1
2.129546092E0,-4.309999943E-1,1.015799999E1,8.389999866E-1,1.020169818E1
2.134555630E0,-3.549999893E-1,1.008199978E1,8.769999743E-1,1.012629614E1
2.139564938E0,-4.690000117E-1,1.008199978E1,8.000000119E-1,1.012455829E1
2.144574097E0,-3.930000067E-1,1.004300022E1,1.029999971E0,1.010332630E1
2.149583097E0,-3.549999893E-1,9.967000008E0,9.150000215E-1,1.001520540E1
2.154591949E0,-3.160000145E-1,9.928000450E0,9.539999962E-1,9.978735638E0
2.159600180E0,-2.399999946E-1,1.000500011E1,1.029999971E0,1.006074188E1
2.164609189E0,-2.010000050E-1,9.967000008E0,1.029999971E0,1.002209510E1
2.169618419E0,-2.010000050E-1,1.000500011E1,9.919999838E-1,1.005606744E1
2.174627824E0,-1.630000025E-1,9.967000008E0,9.919999838E-1,1.001757067E1
2.179638209E0,-4.800000042E-2,1.000500011E1,9.919999838E-1,1.005417303E1
2.184646593E0,-1.250000000E-1,9.967000008E0,9.539999962E-1,1.001333262E1
2.189653824E0,-1.630000025E-1,1.000500011E1,9.150000215E-1,1.004807550E1
2.194661593E0,-1.250000000E-1,1.000500011E1,8.389999866E-1,1.004089504E1
2.199670132E0,-2.399999946E-1,1.000500011E1,8.769999743E-1,1.004623095E1
2.204679429E0,-3.160000145E-1,1.004300022E1,9.150000215E-1,1.008954580E1
2.209689506E0,-3.549999893E-1,1.000500011E1,9.150000215E-1,1.005302329E1
2.214699112E0,-3.930000067E-1,1.004300022E1,9.150000215E-1,1.009225086E1
2.219708881E0,-4.309999943E-1,1.004300022E1,8.769999743E-1,1.009042831E1
2.224718208E0,-3.160000145E-1,1.004300022E1,8.389999866E-1,1.008293759E1
2.229726823E0,-3.549999893E-1,1.004300022E1,8.000000119E-1,1.008106534E1
2.234734141E0,-2.779999971E-1,1.000500011E1,8.389999866E-1,1.004396497E1
2.239742064E0,-3.160000145E-1,1.000500011E1,8.389999866E-1,1.004508856E1
2.244748525E0,-2.779999971E-1,9.967000008E0,7.620000243E-1,9.999950859E0
2.249755525E0,-2.010000050E-1,9.967000008E0,7.620000243E-1,9.998106530E0
2.254762583E0,-8.600000292E-2,9.928000450E0,8.389999866E-1,9.963759828E0
2.259769660E0,-4.800000042E-2,9.890000343E0,8.000000119E-1,9.922419605E0
2.264776891E0,-8.600000292E-2,1.000500011E1,8.000000119E-1,1.003730160E1
2.269783891E0,-2.399999946E-1,1.000500011E1,8.000000119E-1,1.003980215E1
2.274790276E0,-4.800000042E-2,9.967000008E0,8.000000119E-1,9.999169624E0
2.279797208E0,-8.600000292E-2,9.967000008E0,7.239999771E-1,9.993631028E0
2.284804131E0,-1.250000000E-1,9.967000008E0,7.239999771E-1,9.994042731E0
2.289811313E0,-8.600000292E-2,9.967000008E0,8.000000119E-1,9.999424242E0
2.294820621E0,-1.250000000E-1,1.004300022E1,8.769999743E-1,1.008199422E1
2.299830154E0,-3.160000145E-1,1.000500011E1,9.150000215E-1,1.005172166E1
2.304839231E0,-3.160000145E-1,1.004300022E1,9.150000215E-1,1.008954580E1
2.309848308E0,-3.549999893E-1,1.004300022E1,8.769999743E-1,1.008746784E1
2.314857846E0,-3.930000067E-1,1.000500011E1,8.769999743E-1,1.005104996E1
2.319867000E0,-3.160000145E-1,1.015799999E1,9.919999838E-1,1.021121363E1
2.324875890E0,-3.549999893E-1,1.008199978E1,8.769999743E-1,1.012629614E1
2.329885198E0,-3.930000067E-1,1.008199978E1,7.620000243E-1,1.011838982E1
2.334893813E0,-4.690000117E-1,1.008199978E1,7.239999771E-1,1.011883672E1
2.339902506E0,-4.690000117E-1,1.000500011E1,7.239999771E-1,1.004211951E1
2.344911409E0,-4.690000117E-1,1.004300022E1,6.850000024E-1,1.007725357E1
2.349919947E0,-3.549999893E-1,1.000500011E1,6.090000272E-1,1.002980226E1
2.354928578E0,-4.309999943E-1,1.000500011E1,5.699999928E-1,1.003048794E1
2.359936501E0,-3.160000145E-1,9.928000450E0,6.090000272E-1,9.951679757E0
2.364945275E0,-2.399999946E-1,1.004300022E1,5.320000052E-1,1.005994421E1
2.369951890E0,-3.930000067E-1,9.967000008E0,4.939999878E-1,9.986970219E0
2.374958841E0,-3.549999893E-1,9.967000008E0,5.320000052E-1,9.987499094E0
2.379965457E0,-3.160000145E-1,9.967000008E0,5.320000052E-1,9.986188921E0
2.384971923E0,-2.779999971E-1,9.928000450E0,5.320000052E-1,9.946129948E0
2.389979154E0,-3.549999893E-1,1.004300022E1,5.320000052E-1,1.006334450E1
2.394986467E0,-2.779999971E-1,1.004300022E1,5.699999928E-1,1.006300340E1
2.399993928E0,-3.160000145E-1,1.004300022E1,6.850000024E-1,1.007129259E1
2.405000751E0,-4.309999943E-1,1.000500011E1,7.620000243E-1,1.004322818E1
2.410007597E0,-3.930000067E-1,1.000500011E1,7.239999771E-1,1.003885712E1
2.415014838E0,-5.080000162E-1,1.000500011E1,7.620000243E-1,1.004682713E1
2.420022376E0,-5.080000162E-1,9.967000008E0,7.620000243E-1,1.000898582E1
2.425029857E0,-4.690000117E-1,1.008199978E1,8.769999743E-1,1.013093330E1
2.430038472E0,-5.080000162E-1,1.000500011E1,8.000000119E-1,1.004978066E1
2.435048000E0,-4.690000117E-1,1.000500011E1,8.769999743E-1,1.005430839E1
2.440057462E0,-4.690000117E-1,1.004300022E1,9.150000215E-1,1.009549600E1
2.445066905E0,-4.309999943E-1,1.008199978E1,9.919999838E-1,1.013984933E1
2.450076443E0,-4.309999943E-1,9.928000450E0,8.769999743E-1,9.975975285E0
2.455086101E0,-4.690000117E-1,1.004300022E1,9.150000215E-1,1.009549600E1
2.460095563E0,-3.930000067E-1,1.008199978E1,9.539999962E-1,1.013465759E1
2.465104876E0,-2.399999946E-1,1.008199978E1,9.150000215E-1,1.012627990E1
2.470114491E0,-2.399999946E-1,1.004300022E1,8.389999866E-1,1.008084195E1
2.475123736E0,-2.779999971E-1,1.004300022E1,8.389999866E-1,1.008181821E1
2.480131351E0,-2.010000050E-1,1.004300022E1,7.620000243E-1,1.007387207E1
2.485138853E0,-2.399999946E-1,1.000500011E1,7.239999771E-1,1.003403225E1
2.490148622E0,-3.549999893E-1,1.015799999E1,6.090000272E-1,1.018242947E1
2.495158222E0,-3.549999893E-1,1.011999989E1,6.090000272E-1,1.014452087E1
2.500167915E0,-3.930000067E-1,1.019600010E1,6.470000148E-1,1.022406358E1
2.505177463E0,-2.779999971E-1,1.008199978E1,6.090000272E-1,1.010420133E1
2.510187463E0,-3.160000145E-1,1.011999989E1,6.850000024E-1,1.014807759E1
2.515196834E0,-2.779999971E-1,1.015799999E1,6.090000272E-1,1.018003580E1
2.520204834E0,-3.930000067E-1,1.008199978E1,5.699999928E-1,1.010574433E1
2.525212103E0,-3.930000067E-1,1.004300022E1,7.239999771E-1,1.007672955E1
2.530219410E0,-3.549999893E-1,1.008199978E1,7.239999771E-1,1.011419401E1
2.535228554E0,-3.160000145E-1,1.011999989E1,5.320000052E-1,1.013889924E1
2.540237708E0,-3.549999893E-1,1.008199978E1,6.090000272E-1,1.010661296E1
2.545246795E0,-3.930000067E-1,1.011999989E1,5.699999928E-1,1.014365549E1
2.550255872E0,-3.549999893E-1,1.011999989E1,6.090000272E-1,1.014452087E1
2.555265482E0,-4.690000117E-1,1.004300022E1,6.470000148E-1,1.007474186E1
2.560275175E0,-3.160000145E-1,1.004300022E1,6.090000272E-1,1.006640902E1
2.565284180E0,-3.930000067E-1,1.011999989E1,6.850000024E-1,1.015076705E1
2.570293795E0,-3.160000145E-1,1.004300022E1,6.850000024E-1,1.007129259E1
2.575302704E0,-3.930000067E-1,1.004300022E1,6.850000024E-1,1.007400255E1
2.580312089E0,-3.549999893E-1,1.004300022E1,7.239999771E-1,1.007531907E1
2.585321396E0,-2.779999971E-1,1.004300022E1,6.850000024E-1,1.007017192E1
2.590330381E0,-2.399999946E-1,1.000500011E1,8.389999866E-1,1.004298503E1
2.595338612E0,-2.779999971E-1,1.004300022E1,8.769999743E-1,1.008505163E1
2.600347713E0,-2.779999971E-1,9.928000450E0,7.620000243E-1,9.961080312E0
2.605356867E0,-3.160000145E-1,9.967000008E0,8.000000119E-1,1.000404644E1
2.610365713E0,-3.160000145E-1,1.000500011E1,8.000000119E-1,1.004190636E1
2.615374343E0,-3.930000067E-1,1.008199978E1,7.620000243E-1,1.011838982E1
2.620383804E0,-3.549999893E-1,1.004300022E1,7.620000243E-1,1.007812098E1
2.625392751E0,-3.549999893E-1,1.000500011E1,7.620000243E-1,1.004025380E1
2.630401520E0,-5.080000162E-1,1.000500011E1,7.239999771E-1,1.004401649E1
2.635410525E0,-3.930000067E-1,1.008199978E1,6.850000024E-1,1.011288255E1
2.640419833E0,-4.690000117E-1,1.000500011E1,6.090000272E-1,1.003448401E1
2.645428987E0,-4.690000117E-1,1.008199978E1,6.470000148E-1,1.011361901E1
2.650438218E0,-5.080000162E-1,1.008199978E1,6.090000272E-1,1.011314316E1
2.655447111E0,-3.930000067E-1,1.008199978E1,6.470000148E-1,1.011037969E1
2.660454188E0,-4.309999943E-1,1.004300022E1,6.850000024E-1,1.007555653E1
2.665461203E0,-5.080000162E-1,1.004300022E1,6.090000272E-1,1.007426417E1
2.670468203E0,-5.080000162E-1,1.008199978E1,6.850000024E-1,1.011800418E1
2.675474991E0,-4.690000117E-1,1.004300022E1,6.850000024E-1,1.007725357E1
2.680482222E0,-4.309999943E-1,1.008199978E1,6.470000148E-1,1.011192808E1
2.685489145E0,-4.690000117E-1,1.004300022E1,8.000000119E-1,1.008572330E1
2.690496453E0,-4.690000117E-1,1.004300022E1,6.850000024E-1,1.007725357E1
2.695502914E0,-3.930000067E-1,1.004300022E1,7.620000243E-1,1.007953106E1
2.700509270E0,-4.690000117E-1,1.008199978E1,8.000000119E-1,1.012455829E1
2.705517193E0,-4.690000117E-1,1.004300022E1,8.000000119E-1,1.008572330E1
2.710526275E0,-4.309999943E-1,1.008199978E1,7.620000243E-1,1.011993698E1
2.715535275E0,-3.930000067E-1,1.008199978E1,7.620000243E-1,1.011838982E1
2.720544660E0,-3.930000067E-1,1.008199978E1,7.239999771E-1,1.011559907E1
2.725554352E0,-4.309999943E-1,1.008199978E1,8.000000119E-1,1.012286919E1
2.730561202E0,-4.309999943E-1,9.967000008E0,6.850000024E-1,9.999803756E0
2.735568048E0,-3.549999893E-1,1.004300022E1,7.239999771E-1,1.007531907E1
2.740574914E0,-3.160000145E-1,1.004300022E1,8.769999743E-1,1.008617065E1
2.745582068E0,-3.930000067E-1,1.008199978E1,7.239999771E-1,1.011559907E1
2.750588169E0,-3.549999893E-1,1.004300022E1,6.470000148E-1,1.007007882E1
2.755596785E0,-3.160000145E-1,1.004300022E1,6.090000272E-1,1.006640902E1
2.760603952E0,-3.160000145E-1,9.967000008E0,6.470000148E-1,9.992975242E0
2.765610414E0,-2.010000050E-1,1.004300022E1,4.939999878E-1,1.005715121E1
2.770616952E0,-3.160000145E-1,1.000500011E1,6.090000272E-1,1.002849761E1
2.775624260E0,-3.160000145E-1,1.004300022E1,5.699999928E-1,1.006412487E1
2.780631578E0,-4.309999943E-1,1.000500011E1,5.320000052E-1,1.002840029E1
2.785638347E0,-4.690000117E-1,1.008199978E1,6.090000272E-1,1.011125915E1
2.790645510E0,-3.930000067E-1,1.008199978E1,5.699999928E-1,1.010574433E1
2.795652664E0,-3.549999893E-1,1.000500011E1,5.320000052E-1,1.002542150E1
2.800659741E0,-4.309999943E-1,9.928000450E0,6.090000272E-1,9.955994926E0
2.805667125E0,-4.690000117E-1,9.967000008E0,6.090000272E-1,9.996595980E0
2.810673948E0,-4.309999943E-1,1.000500011E1,6.090000272E-1,1.003277974E1
2.815680948E0,-4.690000117E-1,9.928000450E0,6.470000148E-1,9.960108582E0
2.820688120E0,-5.080000162E-1,1.000500011E1,8.000000119E-1,1.004978066E1
2.825695736E0,-3.160000145E-1,1.000500011E1,8.000000119E-1,1.004190636E1
2.830704423E0,-5.080000162E-1,9.890000343E0,8.000000119E-1,9.935299232E0
2.835714038E0,-5.080000162E-1,9.967000008E0,9.539999962E-1,1.002543112E1
2.840724640E0,-4.309999943E-1,9.967000008E0,9.539999962E-1,1.002182449E1
2.845732871E0,-4.690000117E-1,1.008199978E1,9.150000215E-1,1.013429354E1
2.850740780E0,-4.690000117E-1,9.967000008E0,9.539999962E-1,1.002353062E1
2.855748549E0,-4.690000117E-1,9.967000008E0,8.389999866E-1,1.001323979E1
2.860756293E0,-3.930000067E-1,9.967000008E0,8.389999866E-1,1.000996799E1
2.865764062E0,-3.549999893E-1,9.890000343E0,8.000000119E-1,9.928652064E0
2.870772063E0,-3.930000067E-1,9.890000343E0,8.000000119E-1,9.930083374E0
2.875781140E0,-3.930000067E-1,9.967000008E0,6.090000272E-1,9.993318728E0
2.880790659E0,-3.930000067E-1,9.967000008E0,6.090000272E-1,9.993318728E0
2.885800351E0,-2.399999946E-1,9.928000450E0,4.939999878E-1,9.943180021E0
2.890810120E0,-2.399999946E-1,9.967000008E0,4.560000002E-1,9.980311876E0
2.895819871E0,-3.930000067E-1,9.967000008E0,4.560000002E-1,9.985162701E0
2.900829563E0,-4.309999943E-1,1.000500011E1,4.560000002E-1,1.002465582E1
2.905839568E0,-4.309999943E-1,1.004300022E1,4.560000002E-1,1.006258170E1
2.910849491E0,-4.309999943E-1,1.000500011E1,4.560000002E-1,1.002465582E1
2.915859342E0,-4.309999943E-1,1.008199978E1,4.169999957E-1,1.009982027E1
2.920868804E0,-3.549999893E-1,1.000500011E1,4.560000002E-1,1.002167592E1
2.925878708E0,-3.549999893E-1,1.004300022E1,4.169999957E-1,1.005792063E1
2.930888477E0,-3.930000067E-1,1.008199978E1,4.560000002E-1,1.009995567E1
2.935897689E0,-3.549999893E-1,1.011999989E1,5.320000052E-1,1.014018968E1
2.940906766E0,-3.930000067E-1,1.023499966E1,6.090000272E-1,1.026063098E1
2.945915444E0,-3.930000067E-1,1.011999989E1,5.699999928E-1,1.014365549E1
2.950922906E0,-3.930000067E-1,1.004300022E1,6.850000024E-1,1.007400255E1
2.955930184E0,-3.549999893E-1,1.000500011E1,5.699999928E-1,1.002750977E1
2.960939184E0,-2.399999946E-1,1.008199978E1,6.090000272E-1,1.010322724E1
2.965948031E0,-1.630000025E-1,1.004300022E1,6.850000024E-1,1.006765352E1
2.970957348E0,-2.779999971E-1,1.000500011E1,6.090000272E-1,1.002737215E1
2.975966810E0,-2.010000050E-1,1.008199978E1,6.090000272E-1,1.010237604E1
2.980977449E0,-2.010000050E-1,1.004300022E1,6.850000024E-1,1.006834045E1
2.985987295E0,-3.549999893E-1,1.011999989E1,6.850000024E-1,1.014936686E1
2.990994680E0,-3.160000145E-1,1.000500011E1,6.470000148E-1,1.003087695E1
2.996001834E0,-2.779999971E-1,1.000500011E1,7.620000243E-1,1.003782623E1
3.001010983E0,-2.399999946E-1,1.008199978E1,7.620000243E-1,1.011360290E1
3.006021060E0,-2.779999971E-1,1.000500011E1,7.620000243E-1,1.003782623E1
3.011030511E0,-2.399999946E-1,9.928000450E0,8.769999743E-1,9.969549734E0
3.016040204E0,-2.779999971E-1,1.000500011E1,7.620000243E-1,1.003782623E1
3.021049747E0,-3.160000145E-1,9.928000450E0,7.239999771E-1,9.959378741E0
3.026058516E0,-3.930000067E-1,9.967000008E0,7.239999771E-1,1.000098566E1
3.031065434E0,-3.930000067E-1,1.004300022E1,6.850000024E-1,1.007400255E1
3.036072896E0,-3.930000067E-1,9.967000008E0,7.239999771E-1,1.000098566E1
3.041080434E0,-3.549999893E-1,1.000500011E1,6.470000148E-1,1.003218128E1
3.046087790E0,-3.160000145E-1,1.000500011E1,6.470000148E-1,1.003087695E1
3.051095328E0,-2.399999946E-1,1.000500011E1,6.090000272E-1,1.002639059E1
3.056102482E0,-3.160000145E-1,1.000500011E1,5.699999928E-1,1.002620483E1
3.061110026E0,-3.930000067E-1,1.004300022E1,5.320000052E-1,1.006475665E1
3.066117641E0,-2.399999946E-1,1.008199978E1,4.560000002E-1,1.009516001E1
3.071124805E0,-2.399999946E-1,1.000500011E1,5.320000052E-1,1.002200835E1
3.076132420E0,-3.160000145E-1,1.000500011E1,4.560000002E-1,1.002037022E1
3.081139267E0,-3.549999893E-1,1.004300022E1,4.939999878E-1,1.006140718E1
3.086145959E0,-4.690000117E-1,1.008199978E1,4.560000002E-1,1.010319833E1
