"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.637129188E0,6.599999964E-2,8.395999908E0,5.129000187E0,9.838892894E0
1.642137958E0,2.800000086E-2,8.319000244E0,5.166999817E0,9.793081036E0
1.647146804E0,2.800000086E-2,8.357999802E0,5.243999958E0,9.866938747E0
1.652155112E0,1.040000021E-1,8.357999802E0,5.282000065E0,9.887694442E0
1.657163958E0,1.809999943E-1,8.357999802E0,5.321000099E0,9.909690396E0
1.662172496E0,1.430000067E-1,8.395999908E0,5.282000065E0,9.920321978E0
1.667179189E0,2.189999968E-1,8.395999908E0,5.282000065E0,9.921708530E0
1.672185573E0,1.430000067E-1,8.434000015E0,5.282000065E0,9.952503702E0
1.677192650E0,1.430000067E-1,8.395999908E0,5.321000099E0,9.941142063E0
1.682200958E0,1.430000067E-1,8.395999908E0,5.166999817E0,9.859571521E0
1.687209337E0,1.809999943E-1,8.357999802E0,5.282000065E0,9.888804092E0
1.692218107E0,2.189999968E-1,8.395999908E0,5.243999958E0,9.901530741E0
1.697226953E0,1.430000067E-1,8.434000015E0,5.166999817E0,9.891950888E0
1.702235366E0,1.430000067E-1,8.434000015E0,5.205999851E0,9.912378106E0
1.707243982E0,1.430000067E-1,8.357999802E0,5.243999958E0,9.867935207E0
1.712252674E0,1.430000067E-1,8.434000015E0,5.243999958E0,9.932388475E0
1.717260905E0,2.800000086E-2,8.319000244E0,5.282000065E0,9.854241409E0
1.722269136E0,1.430000067E-1,8.357999802E0,5.321000099E0,9.909069166E0
1.727277828E0,1.040000021E-1,8.434000015E0,5.243999958E0,9.931903534E0
1.732286222E0,1.430000067E-1,8.395999908E0,5.321000099E0,9.941142063E0
1.737295452E0,1.430000067E-1,8.395999908E0,5.359000206E0,9.961533349E0
1.742304343E0,1.040000021E-1,8.357999802E0,5.396999836E0,9.949602199E0
1.747312804E0,1.809999943E-1,8.357999802E0,5.321000099E0,9.909690396E0
1.752321823E0,6.599999964E-2,8.472999573E0,5.243999958E0,9.964718427E0
1.757330131E0,1.040000021E-1,8.472999573E0,5.205999851E0,9.945097899E0
1.762338347E0,1.430000067E-1,8.434000015E0,5.166999817E0,9.891950888E0
1.767345731E0,1.040000021E-1,8.434000015E0,5.243999958E0,9.931903534E0
1.772353597E0,1.430000067E-1,8.472999573E0,5.243999958E0,9.965525893E0
1.777361905E0,1.809999943E-1,8.472999573E0,5.205999851E0,9.946201145E0
1.782370136E0,6.599999964E-2,8.472999573E0,5.282000065E0,9.984768522E0
1.787378751E0,1.430000067E-1,8.434000015E0,5.282000065E0,9.952503702E0
1.792388039E0,1.809999943E-1,8.395999908E0,5.321000099E0,9.941761288E0
1.797396962E0,6.599999964E-2,8.472999573E0,5.396999836E0,1.004607809E1
1.802405266E0,1.040000021E-1,8.395999908E0,5.396999836E0,9.981544855E0
1.807413035E0,1.430000067E-1,8.395999908E0,5.321000099E0,9.941142063E0
1.812419164E0,1.430000067E-1,8.395999908E0,5.396999836E0,9.982027384E0
1.817425856E0,1.430000067E-1,8.357999802E0,5.359000206E0,9.929526318E0
1.822432241E0,6.599999964E-2,8.357999802E0,5.359000206E0,9.928715924E0
1.827438179E0,6.599999964E-2,8.319000244E0,5.282000065E0,9.854422649E0
1.832444487E0,2.800000086E-2,8.395999908E0,5.359000206E0,9.960546254E0
1.837450540E0,1.040000021E-1,8.319000244E0,5.243999958E0,9.834435247E0
1.842457770E0,1.430000067E-1,8.395999908E0,5.243999958E0,9.900141364E0
1.847466847E0,1.040000021E-1,8.434000015E0,5.243999958E0,9.931903534E0
1.852475453E0,2.800000086E-2,8.472999573E0,5.205999851E0,9.944593517E0
1.857483991E0,6.599999964E-2,8.395999908E0,5.205999851E0,9.879251232E0
1.862492612E0,-9.999999776E-3,8.395999908E0,5.205999851E0,9.879035829E0
1.867501304E0,1.040000021E-1,8.472999573E0,5.091000080E0,9.885384139E0
1.872509443E0,2.800000086E-2,8.472999573E0,5.166999817E0,9.924232609E0
1.877518212E0,2.800000086E-2,8.472999573E0,5.166999817E0,9.924232609E0
1.882527289E0,1.430000067E-1,8.548999786E0,5.205999851E0,1.001040862E1
1.887536289E0,1.040000021E-1,8.395999908E0,5.166999817E0,9.859082998E0
1.892544766E0,1.040000021E-1,8.510999680E0,5.166999817E0,9.957199338E0
1.897553227E0,1.430000067E-1,8.434000015E0,5.205999851E0,9.912378106E0
1.902561535E0,6.599999964E-2,8.510999680E0,5.282000065E0,1.001703530E1
1.907569756E0,1.430000067E-1,8.434000015E0,5.243999958E0,9.932388475E0
1.912578448E0,2.800000086E-2,8.510999680E0,5.282000065E0,1.001685700E1
1.917586784E0,-9.999999776E-3,8.472999573E0,5.396999836E0,1.004586626E1
1.922594784E0,2.800000086E-2,8.510999680E0,5.396999836E0,1.007797136E1
1.927602784E0,6.599999964E-2,8.434000015E0,5.396999836E0,1.001320725E1
1.932608553E0,-9.999999776E-3,8.434000015E0,5.359000206E0,9.992564209E0
1.937614332E0,-4.800000042E-2,8.434000015E0,5.512000084E0,1.007555483E1
1.942619794E0,-9.999999776E-3,8.357999802E0,5.396999836E0,9.949063670E0
1.947626178E0,6.599999964E-2,8.395999908E0,5.396999836E0,9.981221253E0
1.952632009E0,6.599999964E-2,8.472999573E0,5.321000099E0,1.000545450E1
1.957638394E0,2.800000086E-2,8.434000015E0,5.396999836E0,1.001302889E1
1.962644105E0,6.599999964E-2,8.395999908E0,5.243999958E0,9.899328564E0
1.967649644E0,1.430000067E-1,8.395999908E0,5.243999958E0,9.900141364E0
1.972658582E0,1.040000021E-1,8.472999573E0,5.396999836E0,1.004639960E1
1.977667120E0,1.809999943E-1,8.510999680E0,5.321000099E0,1.003906961E1
1.982675379E0,1.040000021E-1,8.472999573E0,5.282000065E0,9.985092010E0
1.987683841E0,1.040000021E-1,8.434000015E0,5.321000099E0,9.972773652E0
1.992692514E0,1.040000021E-1,8.472999573E0,5.243999958E0,9.965042565E0
1.997700745E0,1.430000067E-1,8.510999680E0,5.321000099E0,1.003845639E1
2.002709039E0,6.599999964E-2,8.510999680E0,5.243999958E0,9.997049920E0
2.007716885E0,-8.600000292E-2,8.434000015E0,5.205999851E0,9.911719665E0
2.012725293E0,-8.600000292E-2,8.395999908E0,5.166999817E0,9.858909553E0
2.017733678E0,-1.250000000E-1,8.434000015E0,5.091000080E0,9.852221225E0
2.022742447E0,-4.800000042E-2,8.434000015E0,5.091000080E0,9.851545162E0
2.027751140E0,-4.800000042E-2,8.395999908E0,5.205999851E0,9.879147378E0
2.032759745E0,2.800000086E-2,8.434000015E0,5.166999817E0,9.890956848E0
2.037768283E0,-1.250000000E-1,8.434000015E0,5.321000099E0,9.973014755E0
2.042777437E0,-4.800000042E-2,8.395999908E0,5.243999958E0,9.899224920E0
2.047785976E0,-4.800000042E-2,8.472999573E0,5.166999817E0,9.924309188E0
2.052794899E0,2.800000086E-2,8.357999802E0,5.282000065E0,9.887187131E0
2.057803668E0,2.800000086E-2,8.472999573E0,5.243999958E0,9.964539193E0
2.062812673E0,1.040000021E-1,8.510999680E0,5.396999836E0,1.007846907E1
2.067821212E0,1.040000021E-1,8.395999908E0,5.321000099E0,9.940657550E0
2.072829673E0,2.800000086E-2,8.472999573E0,5.321000099E0,1.000527600E1
2.077838135E0,1.430000067E-1,8.472999573E0,5.282000065E0,9.985574367E0
2.082846058E0,1.809999943E-1,8.548999786E0,5.321000099E0,1.007130579E1
2.087854289E0,1.430000067E-1,8.548999786E0,5.321000099E0,1.007069453E1
2.092862601E0,1.430000067E-1,8.510999680E0,5.282000065E0,1.001783855E1
2.097870371E0,6.599999964E-2,8.472999573E0,5.282000065E0,9.984768522E0
2.102878889E0,6.599999964E-2,8.472999573E0,5.091000080E0,9.885057389E0
2.107886966E0,2.800000086E-2,8.510999680E0,5.129000187E0,9.937028855E0
2.112895197E0,-4.800000042E-2,8.395999908E0,5.205999851E0,9.879147378E0
2.117903274E0,-4.800000042E-2,8.357999802E0,5.091000080E0,9.786559482E0
2.122911649E0,2.800000086E-2,8.395999908E0,5.166999817E0,9.858574216E0
2.127919188E0,-4.800000042E-2,8.434000015E0,5.243999958E0,9.931475007E0
2.132927115E0,6.599999964E-2,8.434000015E0,5.321000099E0,9.972449765E0
2.137935499E0,1.040000021E-1,8.357999802E0,5.282000065E0,9.887694442E0
2.142943313E0,-8.600000292E-2,8.395999908E0,5.205999851E0,9.879405089E0
2.147951774E0,-9.999999776E-3,8.357999802E0,5.282000065E0,9.887152541E0
2.152960395E0,-1.250000000E-1,8.434000015E0,5.243999958E0,9.932145630E0
2.157968241E0,-8.600000292E-2,8.434000015E0,5.243999958E0,9.931731361E0
2.162976005E0,-4.800000042E-2,8.434000015E0,5.129000187E0,9.871236152E0
2.167984236E0,-9.999999776E-3,8.395999908E0,5.052999973E0,9.799271564E0
2.172992851E0,2.800000086E-2,8.510999680E0,5.052999973E0,9.898015371E0
2.178001313E0,6.599999964E-2,8.434000015E0,5.205999851E0,9.911566310E0
2.183009866E0,6.599999964E-2,8.472999573E0,5.052999973E0,9.865540355E0
2.188018712E0,2.800000086E-2,8.510999680E0,5.166999817E0,9.956695569E0
2.193027092E0,6.599999964E-2,8.434000015E0,5.129000187E0,9.871340090E0
2.198035630E0,6.599999964E-2,8.472999573E0,5.129000187E0,9.904681755E0
2.203044256E0,2.800000086E-2,8.472999573E0,5.243999958E0,9.964539193E0
2.208052410E0,-9.999999776E-3,8.510999680E0,5.282000065E0,1.001682286E1
2.213061275E0,-4.800000042E-2,8.586999893E0,5.359000206E0,1.012214179E1
2.218069506E0,6.599999964E-2,8.357999802E0,5.321000099E0,9.908257099E0
2.223076722E0,2.800000086E-2,8.434000015E0,5.321000099E0,9.972270670E0
2.228083415E0,2.800000086E-2,8.472999573E0,5.282000065E0,9.984589648E0
2.233091487E0,1.040000021E-1,8.434000015E0,5.321000099E0,9.972773652E0
2.238100256E0,6.599999964E-2,8.548999786E0,5.321000099E0,1.006989550E1
2.243109174E0,6.599999964E-2,8.395999908E0,5.321000099E0,9.940332616E0
2.248117789E0,-4.800000042E-2,8.472999573E0,5.166999817E0,9.924309188E0
2.253126169E0,6.599999964E-2,8.434000015E0,5.129000187E0,9.871340090E0
2.258134400E0,2.800000086E-2,8.510999680E0,5.205999851E0,9.976990227E0
2.263142424E0,-4.800000042E-2,8.510999680E0,5.013999939E0,9.878239465E0
2.268150424E0,2.800000086E-2,8.395999908E0,5.091000080E0,9.818955152E0
2.273158266E0,-9.999999776E-3,8.472999573E0,5.166999817E0,9.924198147E0
2.278166189E0,6.599999964E-2,8.472999573E0,5.166999817E0,9.924412570E0
2.283174871E0,2.800000086E-2,8.434000015E0,5.205999851E0,9.911386114E0
2.288183795E0,2.800000086E-2,8.510999680E0,5.321000099E0,1.003747685E1
2.293192092E0,1.040000021E-1,8.548999786E0,5.435999870E0,1.013145142E1
2.298200477E0,2.800000086E-2,8.357999802E0,5.396999836E0,9.949098045E0
2.303207492E0,2.800000086E-2,8.472999573E0,5.435999870E0,1.006690620E1
2.308214569E0,6.599999964E-2,8.395999908E0,5.435999870E0,1.000236297E1
2.313221266E0,2.800000086E-2,8.434000015E0,5.321000099E0,9.972270670E0
2.318229112E0,-8.600000292E-2,8.395999908E0,5.243999958E0,9.899482109E0
2.323235967E0,6.599999964E-2,8.472999573E0,5.205999851E0,9.944773110E0
2.328242583E0,1.430000067E-1,8.510999680E0,5.166999817E0,9.957683047E0
2.333249598E0,1.430000067E-1,8.472999573E0,5.166999817E0,9.925223316E0
2.338256444E0,1.430000067E-1,8.548999786E0,5.205999851E0,1.001040862E1
2.343262654E0,6.599999964E-2,8.548999786E0,5.166999817E0,9.989376380E0
2.348269731E0,1.040000021E-1,8.548999786E0,5.091000080E0,9.950602754E0
2.353276659E0,6.599999964E-2,8.548999786E0,5.205999851E0,1.000960478E1
2.358285120E0,2.800000086E-2,8.472999573E0,5.166999817E0,9.924232609E0
2.363294264E0,6.599999964E-2,8.510999680E0,5.091000080E0,9.917648580E0
2.368302957E0,-9.999999776E-3,8.586999893E0,5.091000080E0,9.982732541E0
2.373311866E0,1.040000021E-1,8.472999573E0,5.166999817E0,9.924738025E0
2.378323096E0,1.430000067E-1,8.548999786E0,5.013999939E0,9.911914131E0
2.383333861E0,1.430000067E-1,8.548999786E0,5.282000065E0,1.005014284E1
2.388344938E0,1.040000021E-1,8.510999680E0,5.321000099E0,1.003797657E1
2.393353255E0,6.599999964E-2,8.472999573E0,5.396999836E0,1.004607809E1
2.398361871E0,-9.999999776E-3,8.510999680E0,5.396999836E0,1.007793743E1
2.403370572E0,6.599999964E-2,8.472999573E0,5.282000065E0,9.984768522E0
2.408378649E0,6.599999964E-2,8.434000015E0,5.243999958E0,9.931578315E0
2.413387240E0,6.599999964E-2,8.395999908E0,5.282000065E0,9.919510832E0
2.418396087E0,-8.600000292E-2,8.395999908E0,5.129000187E0,9.839047382E0
2.423405226E0,1.040000021E-1,8.434000015E0,5.129000187E0,9.871667295E0
2.428413765E0,-9.999999776E-3,8.395999908E0,5.205999851E0,9.879035829E0
2.433422481E0,-9.999999776E-3,8.434000015E0,5.129000187E0,9.871124514E0
2.438431020E0,-4.800000042E-2,8.472999573E0,5.052999973E0,9.865436356E0
2.443439572E0,2.800000086E-2,8.434000015E0,5.052999973E0,9.831884305E0
2.448447880E0,-9.999999776E-3,8.548999786E0,5.091000080E0,9.950064279E0
2.453456111E0,6.599999964E-2,8.434000015E0,5.091000080E0,9.851649307E0
2.458463495E0,-4.800000042E-2,8.395999908E0,5.052999973E0,9.799384021E0
2.463469193E0,6.599999964E-2,8.357999802E0,5.129000187E0,9.806485589E0
2.468475731E0,-4.800000042E-2,8.395999908E0,5.166999817E0,9.858651306E0
2.473482193E0,2.800000086E-2,8.472999573E0,5.166999817E0,9.924232609E0
2.478488423E0,1.040000021E-1,8.434000015E0,5.052999973E0,9.832394469E0
2.483494495E0,6.599999964E-2,8.472999573E0,5.052999973E0,9.865540355E0
2.488500803E0,6.599999964E-2,8.548999786E0,5.166999817E0,9.989376380E0
2.493507495E0,6.599999964E-2,8.548999786E0,5.129000187E0,9.969774133E0
2.498513572E0,2.800000086E-2,8.434000015E0,5.243999958E0,9.931398482E0
2.503519203E0,6.599999964E-2,8.510999680E0,5.166999817E0,9.956874944E0
2.508525356E0,2.800000086E-2,8.434000015E0,5.166999817E0,9.890956848E0
2.513533751E0,2.800000086E-2,8.472999573E0,5.129000187E0,9.904501435E0
2.518541597E0,1.430000067E-1,8.472999573E0,5.129000187E0,9.905494116E0
2.523550448E0,6.599999964E-2,8.472999573E0,5.091000080E0,9.885057389E0
2.528559064E0,6.599999964E-2,8.472999573E0,5.166999817E0,9.924412570E0
2.533567295E0,-9.999999776E-3,8.434000015E0,5.129000187E0,9.871124514E0
2.538574833E0,6.599999964E-2,8.510999680E0,5.129000187E0,9.937208585E0
2.543583448E0,-4.800000042E-2,8.510999680E0,5.129000187E0,9.937105336E0
2.548592449E0,-9.999999776E-3,8.548999786E0,5.091000080E0,9.950064279E0
2.553601198E0,2.800000086E-2,8.472999573E0,5.052999973E0,9.865359319E0
2.558609813E0,6.599999964E-2,8.434000015E0,4.975999832E0,9.792715996E0
2.563618347E0,-9.999999776E-3,8.510999680E0,4.975999832E0,9.858893948E0
2.568627347E0,-8.600000292E-2,8.434000015E0,5.013999939E0,9.812234590E0
2.573636039E0,6.599999964E-2,8.472999573E0,5.091000080E0,9.885057389E0
2.578644885E0,1.430000067E-1,8.510999680E0,5.129000187E0,9.938018287E0
2.583653338E0,1.040000021E-1,8.472999573E0,5.205999851E0,9.945097899E0
2.588662492E0,2.800000086E-2,8.472999573E0,5.205999851E0,9.944593517E0
2.593671621E0,1.040000021E-1,8.586999893E0,5.205999851E0,1.004240099E1
2.598680544E0,6.599999964E-2,8.434000015E0,5.091000080E0,9.851649307E0
2.603689237E0,-9.999999776E-3,8.434000015E0,5.129000187E0,9.871124514E0
2.608697929E0,-9.999999776E-3,8.472999573E0,5.129000187E0,9.904466905E0
2.613706770E0,6.599999964E-2,8.472999573E0,5.052999973E0,9.865540355E0
2.618715386E0,1.809999943E-1,8.586999893E0,5.052999973E0,9.965045755E0
2.623723304E0,1.040000021E-1,8.472999573E0,5.129000187E0,9.905007859E0
2.628731919E0,1.040000021E-1,8.472999573E0,5.129000187E0,9.905007859E0
2.633740448E0,6.599999964E-2,8.472999573E0,5.243999958E0,9.964718427E0
2.638749140E0,-9.999999776E-3,8.586999893E0,5.282000065E0,1.008147766E1
2.643757765E0,6.599999964E-2,8.472999573E0,5.205999851E0,9.944773110E0
2.648765765E0,6.599999964E-2,8.472999573E0,5.205999851E0,9.944773110E0
2.653773972E0,2.800000086E-2,8.434000015E0,5.243999958E0,9.931398482E0
2.658783049E0,-9.999999776E-3,8.510999680E0,5.282000065E0,1.001682286E1
2.663791649E0,-9.999999776E-3,8.434000015E0,5.205999851E0,9.911351609E0
2.668800803E0,6.599999964E-2,8.472999573E0,5.243999958E0,9.964718427E0
2.673809500E0,6.599999964E-2,8.510999680E0,5.243999958E0,9.997049920E0
2.678818346E0,-4.800000042E-2,8.434000015E0,5.129000187E0,9.871236152E0
2.683827057E0,2.800000086E-2,8.434000015E0,5.166999817E0,9.890956848E0
2.688833673E0,1.040000021E-1,8.510999680E0,5.091000080E0,9.917974257E0
2.693840130E0,6.599999964E-2,8.586999893E0,5.013999939E0,9.943898559E0
2.698849053E0,6.599999964E-2,8.548999786E0,5.052999973E0,9.930889289E0
2.703855674E0,1.040000021E-1,8.510999680E0,5.013999939E0,9.878670302E0
2.708862135E0,-9.999999776E-3,8.586999893E0,5.052999973E0,9.963406842E0
2.713868621E0,-4.800000042E-2,8.548999786E0,5.091000080E0,9.950175032E0
2.718875698E0,6.599999964E-2,8.434000015E0,5.013999939E0,9.812079680E0
2.723882865E0,2.800000086E-2,8.510999680E0,5.129000187E0,9.937028855E0
2.728889942E0,1.040000021E-1,8.548999786E0,5.013999939E0,9.911428189E0
2.733897110E0,1.040000021E-1,8.626000404E0,4.975999832E0,9.958879119E0
2.738904187E0,2.800000086E-2,8.586999893E0,5.091000080E0,9.982766800E0
2.743911572E0,2.800000086E-2,8.510999680E0,5.166999817E0,9.956695569E0
2.748918336E0,6.599999964E-2,8.586999893E0,5.091000080E0,9.982945707E0
2.753925182E0,6.599999964E-2,8.586999893E0,5.166999817E0,1.002191650E1
2.758931577E0,1.430000067E-1,8.586999893E0,5.129000187E0,1.000318245E1
2.763938731E0,1.430000067E-1,8.548999786E0,5.129000187E0,9.970581190E0
2.768945255E0,6.599999964E-2,8.510999680E0,5.166999817E0,9.956874944E0
2.773952178E0,6.599999964E-2,8.472999573E0,5.129000187E0,9.904681755E0
2.778957495E0,6.599999964E-2,8.548999786E0,5.052999973E0,9.930889289E0
2.783964264E0,6.599999964E-2,8.586999893E0,5.166999817E0,1.002191650E1
2.788970875E0,1.430000067E-1,8.548999786E0,5.052999973E0,9.931699506E0
2.793977413E0,1.430000067E-1,8.434000015E0,5.013999939E0,9.812899706E0
2.798984346E0,1.040000021E-1,8.510999680E0,5.166999817E0,9.957199338E0
2.803991346E0,-4.800000042E-2,8.472999573E0,5.129000187E0,9.904578168E0
2.808998182E0,2.800000086E-2,8.510999680E0,5.205999851E0,9.976990227E0
2.814005029E0,6.599999964E-2,8.472999573E0,5.282000065E0,9.984768522E0
2.819011967E0,6.599999964E-2,8.472999573E0,5.243999958E0,9.964718427E0
2.824019044E0,2.800000086E-2,8.434000015E0,5.321000099E0,9.972270670E0
2.829025726E0,6.599999964E-2,8.510999680E0,5.243999958E0,9.997049920E0
2.834032034E0,-9.999999776E-3,8.472999573E0,5.205999851E0,9.944559126E0
2.839038726E0,6.599999964E-2,8.510999680E0,5.321000099E0,1.003765479E1
2.844046409E0,6.599999964E-2,8.434000015E0,5.282000065E0,9.951695179E0
2.849052717E0,2.800000086E-2,8.510999680E0,5.243999958E0,9.996871266E0
2.854058770E0,-9.999999776E-3,8.510999680E0,5.205999851E0,9.976955948E0
2.859065385E0,2.800000086E-2,8.548999786E0,5.091000080E0,9.950098651E0
2.864072312E0,2.800000086E-2,8.548999786E0,5.166999817E0,9.989197588E0
2.869079082E0,2.800000086E-2,8.548999786E0,5.166999817E0,9.989197588E0
2.874085620E0,6.599999964E-2,8.548999786E0,5.129000187E0,9.969774133E0
2.879092543E0,6.599999964E-2,8.586999893E0,5.166999817E0,1.002191650E1
2.884099005E0,6.599999964E-2,8.472999573E0,5.205999851E0,9.944773110E0
2.889105370E0,2.800000086E-2,8.548999786E0,5.166999817E0,9.989197588E0
2.894112293E0,-9.999999776E-3,8.472999573E0,5.166999817E0,9.924198147E0
2.899118895E0,-8.600000292E-2,8.510999680E0,5.166999817E0,9.957027601E0
2.904125203E0,-9.999999776E-3,8.586999893E0,5.166999817E0,1.002170416E1
2.909131827E0,-1.250000000E-1,8.510999680E0,5.166999817E0,9.957440818E0
2.914138519E0,-4.800000042E-2,8.434000015E0,5.091000080E0,9.851545162E0
2.919144760E0,-9.999999776E-3,8.586999893E0,5.052999973E0,9.963406842E0
2.924150991E0,-4.800000042E-2,8.510999680E0,5.013999939E0,9.878239465E0
2.929156904E0,-4.800000042E-2,8.472999573E0,5.129000187E0,9.904578168E0
2.934162673E0,-8.600000292E-2,8.548999786E0,5.013999939E0,9.911255659E0
2.939169524E0,-8.600000292E-2,8.472999573E0,5.091000080E0,9.885211155E0
2.944176217E0,-9.999999776E-3,8.548999786E0,4.975999832E0,9.891717327E0
2.949182914E0,-9.999999776E-3,8.472999573E0,4.938000202E0,9.806919382E0
2.954189299E0,-8.600000292E-2,8.510999680E0,5.052999973E0,9.898349371E0
2.959196077E0,-9.999999776E-3,8.472999573E0,5.166999817E0,9.924198147E0
2.964202923E0,6.599999964E-2,8.586999893E0,5.129000187E0,1.000237802E1
2.969209779E0,-9.999999776E-3,8.586999893E0,5.243999958E0,1.006162028E1
2.974216933E0,6.599999964E-2,8.510999680E0,5.052999973E0,9.898195809E0
2.979223928E0,6.599999964E-2,8.510999680E0,5.129000187E0,9.937208585E0
2.984230620E0,-9.999999776E-3,8.510999680E0,5.166999817E0,9.956661220E0
2.989238466E0,6.599999964E-2,8.510999680E0,5.166999817E0,9.956874944E0
2.994247082E0,2.800000086E-2,8.548999786E0,5.205999851E0,1.000942635E1
2.999255645E0,1.040000021E-1,8.586999893E0,5.166999817E0,1.002223879E1
3.004264261E0,6.599999964E-2,8.472999573E0,5.205999851E0,9.944773110E0
3.009272804E0,2.800000086E-2,8.548999786E0,5.282000065E0,1.004916444E1
3.014281881E0,-4.800000042E-2,8.548999786E0,5.129000187E0,9.969671222E0
3.019290558E0,-8.600000292E-2,8.586999893E0,5.091000080E0,9.983097965E0
3.024298943E0,-4.800000042E-2,8.548999786E0,5.166999817E0,9.989273670E0
3.029308189E0,6.599999964E-2,8.548999786E0,5.091000080E0,9.950278145E0
3.034317343E0,-4.800000042E-2,8.510999680E0,5.129000187E0,9.937105336E0
3.039326497E0,-4.800000042E-2,8.510999680E0,5.091000080E0,9.917545128E0
3.044335727E0,6.599999964E-2,8.510999680E0,5.091000080E0,9.917648580E0
3.049344593E0,1.040000021E-1,8.626000404E0,5.243999958E0,1.009545613E1
3.054353054E0,-9.999999776E-3,8.548999786E0,5.166999817E0,9.989163351E0
3.059360982E0,-4.800000042E-2,8.548999786E0,5.091000080E0,9.950175032E0
3.064367521E0,-8.600000292E-2,8.510999680E0,5.013999939E0,9.878497200E0
3.069374049E0,2.800000086E-2,8.548999786E0,5.052999973E0,9.930709445E0
3.074380588E0,-8.600000292E-2,8.548999786E0,5.052999973E0,9.931042346E0
3.079387044E0,-8.600000292E-2,8.434000015E0,5.052999973E0,9.832220552E0
3.084394044E0,-4.800000042E-2,8.510999680E0,4.938000202E0,9.839881378E0
3.089400900E0,2.800000086E-2,8.510999680E0,5.013999939E0,9.878162528E0
3.094407516E0,-8.600000292E-2,8.510999680E0,5.091000080E0,9.917801841E0
3.099413742E0,-4.800000042E-2,8.472999573E0,5.129000187E0,9.904578168E0
3.104420126E0,-9.999999776E-3,8.472999573E0,5.129000187E0,9.904466905E0
3.109426794E0,-8.600000292E-2,8.472999573E0,5.129000187E0,9.904835217E0
3.114432948E0,-8.600000292E-2,8.510999680E0,5.205999851E0,9.977321584E0
3.119439477E0,-9.999999776E-3,8.510999680E0,5.243999958E0,9.996837055E0
3.124447169E0,-9.999999776E-3,8.586999893E0,5.166999817E0,1.002170416E1
3.129455914E0,-4.800000042E-2,8.510999680E0,5.205999851E0,9.977066402E0
3.134464376E0,2.800000086E-2,8.548999786E0,5.129000187E0,9.969594990E0
3.139472396E0,1.040000021E-1,8.510999680E0,5.166999817E0,9.957199338E0
3.144480627E0,1.430000067E-1,8.510999680E0,5.282000065E0,1.001783855E1
3.149488092E0,1.430000067E-1,8.626000404E0,5.243999958E0,1.009593322E1
3.154494400E0,6.599999964E-2,8.548999786E0,5.282000065E0,1.004934217E1
